,Unnamed: 0,lugares,LAT_google,LON_google,labels,Quotes,Position,cluster_label
816,798,Vatican City,41.902916,12.453389,GPE,"“Hav 
e to make me a martyr?”112
A ll the while, the narrow tunnel called Il Passettostretched out before Langdon and Vittoria as they dashed toward Vatican City",816,0
817,799,Vatican City,41.902916,12.453389,GPE,"There, the tunnel leveled out and began its secret course toward Vatican City",817,0
818,686,Vatican,41.902916,12.453389,FAC,Maybe Kohler gambled that the Vatican would keep the antimatter a secret-refusing to empower the Illuminati by confirming the weapon’s existence,818,0
819,687,Vatican,41.902916,12.453389,FAC,"Kohler expected the Vatican to be their usual tight-lipped selves about the threat, but the camerlegno changed the rules",819,0
821,800,Vatican City,41.902916,12.453389,GPE,"His credentials and publications had been quoted all night by the media, and as ridicul 
ous as it was, the presence of a Harvard 
professor in Vatican City had somehow raised the whole emergency beyond the scope of paranoid delusion and convinced skeptics around the world that the Illuminati brotherhood was not only a historical fact, but a force to be reckoned with",821,0
824,801,Vatican City,41.902916,12.453389,GPE,"Peter’s
Square faded behind them now, and Langdon sensed they had passed through the outer wall of Vatican City",824,0
825,688,Vatican,41.902916,12.453389,FAC,"He wondered where inside the Vatican this ge would
ancient passa 
conclude",825,0
826,689,Vatican,41.902916,12.453389,FAC,"The private meeting they were shielding, Rocher had said, could save the Vatican from destruction",826,0
828,802,Vatican City,41.902916,12.453389,GPE,"A crippled scientist, in a final act of symbolic dominance, had flown into Vatican City and branded the church’s highest official",828,0
830,690,Vatican,41.902916,12.453389,FAC,"Peter’s Square, the Swiss Guard pilot sat in the cockpit of the parked Vatican helicopter and rubbed his temples",830,0
831,691,Vatican,41.902916,12.453389,FAC," 
A new clamor arose from the crowd, and the pilot looked over to see a line of cardinals processing solemnly out of the Vatican onto St",831,0
833,919,ter’s Square,41.9022225,12.456728300000002,FAC,"Pe 
ter’s Square",833,0
835,477,St. Peter’s Basilica,41.9021667,12.4539367,GPE,when Langdon stepped with the others from StPeter’s Basilica,835,0
836,692,Vatican,41.902916,12.453389,FAC,"As if connected by some sort of universal consciousness, every last me i 
dia screen in the p azza
cut away from their countdown clocks and
itting
their Vatican experts and began transm 
the same footag picture-a jiggling action 
e swooping up the Vatican stairs",836,0
838,693,Vatican,41.902916,12.453389,FAC,"As if connected by some sort of universal consciousness, every last me i 
dia screen in the p azza
cut away from their countdown clocks and
itting
their Vatican experts and began transm 
the same footag picture-a jiggling action 
e swooping up the Vatican stairs",838,0
840,501,St. Peter’s Square,41.9022225,12.456728300000002,GPE," 117
R obert Langdon had little doubt that the chaos and hysteria coursing through StPeter’s Square at this very instant exceeded anything Vatican Hill had ever witnessed",840,0
841,823,Vatican Hill,41.903611,12.450277999999999,FAC,Peter’s Square at this very instant exceeded anything Vatican Hill had ever witnessed,841,0
842,694,Vatican,41.902916,12.453389,FAC,The countdown clock registering the final twenty minutes of Vatican history ,842,0
844,478,St. Peter’s Basilica,41.9021667,12.4539367,GPE," 
With a final joyous exultation, the camerlegno turned and dashed back into StPeter’s Basilica",844,0
845,479,St. Peter’s Basilica,41.9021667,12.4539367,GPE," 
The main aisle of StPeter’s Basilica, Lieutenant Chartrand had once figured out, was longer than an Olympic soccer field",845,0
847,695,Vatican,41.902916,12.453389,FAC,Langdon understood; had read enough about Vatican architecture to know what lay beneath that grate,847,0
851,826,Vatican Hill-Peter,41.9021667,12.4539367,FAC,"On this very location, Langdon realized-Vatican Hill-Peter had been crucified and buried",851,0
858,696,Vatican,41.902916,12.453389,FAC,"Was Kohler’s loathing really this profound? Destruction of the Vatican? Hiring an assassin? The murders of her father, the Pope, and four cardinals? It seemed unthinkable",858,0
859,697,Vatican,41.902916,12.453389,FAC,"And how had Kohler ma 
naged all this treachery within 
the Vatican walls? Rocher was Kohler’s inside man , Vittoria told herself",859,0
863,698,Vatican,41.902916,12.453389,FAC,Peter’s tomb-a highly restricted locale-and then commanded his guards not to waste time searching the Vatican’s restricted areas,863,0
865,803,Vatican City,41.902916,12.453389,GPE,"“You don’t understand!” Vittori 
pictured the multitudes of people surrounding Vatican City, and her blood ran cold",865,0
869,804,Vatican City,41.902916,12.453389,GPE,"Nine minutes is not enough time to get the hell out ofno is wrong Vatican City if the camerleg 
",869,0
870,824,Vatican Hill,41.903611,12.450277999999999,FAC,He was running up the original Vatican Hill! Langdon had heard Vatican scholars claim that St,870,0
871,699,Vatican,41.902916,12.453389,FAC,He was running up the original Vatican Hill! Langdon had heard Vatican scholars claim that St,871,0
873,825,Vatican Hill,41.903611,12.450277999999999,FAC,"Peter’s tomb was near the topof Vatican Hill, and he had always wondered how they knew",873,0
879,480,St. Peter’s Basilica,41.9021667,12.4539367,GPE," 121
T he camerlegno erupted through the doors of StPeter’s Basilica at exactly 11:56 P",879,0
885,700,Vatican,41.902916,12.453389,FAC," We’re still over the Vatican!
“Camerlegno!” Langdon choked",885,0
886,805,Vatican City,41.902916,12.453389,GPE,"“Go forward! We’re high enough! You’ve got to start moving forward! We can’t drop the canister back over Vatican City!”
The camerlegno did not reply",886,0
887,806,Vatican City,41.902916,12.453389,GPE,He was simply getting it as far away from Vatican City as humanly possible,887,0
889,807,Vatican City,41.902916,12.453389,GPE," 
High above Vatican City, a pinpoint of light appeared in the sky",889,0
890,364,Rome,41.902783500000005,12.4963655,GPE,"For that instant, a perfect and silent sphere of light glowed over Rome",890,1
891,808,Vatican City,41.902916,12.453389,GPE,"It descended on them like the wrath of hell, shaking the granite foundation of Vatican City, knocking the breath out of people’s lungs, sending others stumbling backward",891,0
892,25,Castle St. Angelo,41.903063200000005,12.466275999999999,FAC," 
He had come for her at Castle StAngelo",892,0
896,502,St. Peter’s Square,41.9022225,12.456728300000002,GPE," 
The silence of StPeter’s Square broke with a ripple at first",896,0
897,481,St. Peter’s Basilica,41.9021667,12.4539367,GPE,"Everyone was pointing behind him 
toward the front of StPeter’s Basilica",897,0
898,365,Rome,41.902783500000005,12.4963655,GPE,"Beyond the open door, the lights of Rome looked farther away with every passing second",898,1
900,366,Rome,41.902783500000005,12.4963655,GPE,"He raced 
in theto the open doorway of the chopper and stood
raging wind, gazing down at the lights of Rome below",900,1
901,367,Rome,41.902783500000005,12.4963655,GPE," 
Beneath him, the lights of Rome spread out in all directions",901,1
904,368,Rome,41.902783500000005,12.4963655,GPE,The sky above Rome had been filled with sights tonight ,904,1
906,369,Rome,41.902783500000005,12.4963655,GPE,"For this reason, the island had later become the site for Rome’s Hospital Tiberina",906,1
911,482,St. Peter’s Basilica,41.9021667,12.4539367,GPE,"Is this really happening?
Camerlegno Carlo Ventresca stood on the rooftop terrace of StPeter’s Basilica and looked down over the m 
ople stari 
ultitudes of pe 
ng up at him",911,0
912,483,St. Peter’s Basilica,41.9021667,12.4539367,GPE,"alighting like a silent angel on the deserted lawns, his black parachute shrouded from the madness by the towering shadow of StPeter’s Basilica",912,0
913,809,Vatican City,41.902916,12.453389,GPE,"And yet, the events in Vatican City tonight had put his systematic logic to the test",913,0
915,370,Rome,41.902783500000005,12.4963655,GPE," American? Roma joked that Am 
ns often 
ericans had gotten so abundant in Rome that
hamburgers should become the official Italian food",915,1
916,701,Vatican,41.902916,12.453389,FAC,"Langdon,
the Vatican",916,0
918,702,Vatican,41.902916,12.453389,FAC,Apparently Camerlegno Ventresca had just miraculously appeared on the roof of the Vatican,918,0
919,810,Vatican City,41.902916,12.453389,GPE,I am going to Vatican City,919,0
921,703,Vatican,41.902916,12.453389,FAC,The doctor had assured Langdon she would get him to the Vatican in record time,921,0
922,704,Vatican,41.902916,12.453389,FAC," “Molto traffico,” Langdon said, reminding her that the area around the Vatican was packed with cars and people",922,0
923,811,Vatican City,41.902916,12.453389,GPE,“Fly Vatican City,923,0
929,812,Vatican City,41.902916,12.453389,GPE," 
Hospital Tiberina’s twin r 
- otor Aero-Ambulanzacircled in behind Vatican City, and Langdon clenched his teeth, swearing to God this was the very last helicopter ride of his life",929,0
930,705,Vatican,41.902916,12.453389,FAC," 
After convincing the pilot that the rules governing Vatican airspace were the least of the Vatican’s concerns right now, he guided her in, unseen, over the rear wall, and landed them on the Vatican’s helipad",930,0
931,706,Vatican,41.902916,12.453389,FAC," 
After convincing the pilot that the rules governing Vatican airspace were the least of the Vatican’s concerns right now, he guided her in, unseen, over the rear wall, and landed them on the Vatican’s helipad",931,0
932,707,Vatican,41.902916,12.453389,FAC," 
After convincing the pilot that the rules governing Vatican airspace were the least of the Vatican’s concerns right now, he guided her in, unseen, over the rear wall, and landed them on the Vatican’s helipad",932,0
939,708,Vatican,41.902916,12.453389,FAC," 
“Leonardo came to the Vatican in great
ughter’s
secrecy",939,0
940,813,Vatican City,41.902916,12.453389,GPE,You returned to Vatican City to report to the Pope what you had witnessed,940,0
956,709,Vatican,41.902916,12.453389,FAC,"Mortati had no way of knowing, but the brands had been confiscated by the Vatican over a century ago",956,0
957,371,Rome,41.902783500000005,12.4963655,GPE,"In addition to these, the camerlegno had found the Illuminati Collection-all the secrets the church had uncovered after banishing the group from Rome ",957,1
958,710,Vatican,41.902916,12.453389,FAC,"the cunning deceit of the Vatican’s head artist, Bernini ",958,0
960,711,Vatican,41.902916,12.453389,FAC,Europe’s top scientists mocking religion as they secretly assembled in the Vatican’s own Castle St,960,0
961,26,Castle St. Angelo,41.903063200000005,12.466275999999999,FAC,Europe’s top scientists mocking religion as they secretly assembled in the Vatican’s own Castle StAngelo,961,0
963,712,Vatican,41.902916,12.453389,FAC,This was a part of Vatican history the ancients thought best forgotten,963,0
964,713,Vatican,41.902916,12.453389,FAC,"“You risked destroying the Vatican!”
“There is no risk when God is at your side,” the camerlegno said",964,0
967,714,Vatican,41.902916,12.453389,FAC,"He even suggested the Vatican fundfVetra’s work as a gesture o 
goodwill toward spiritually based scientific research",967,0
973,715,Vatican,41.902916,12.453389,FAC,"The infamous
“Devil’s Advocate” was theauthority when it came to scandalous information inside the Vatican",973,0
979,716,Vatican,41.902916,12.453389,FAC," 
It was raining the morning the Vatican staff banged on the camerlegno’s door, awakening him from a fitful sleep",979,0
980,484,St. Peter’s Basilica,41.9021667,12.4539367,GPE," 
The camerlegno staggered now through the dark 
e 
ness of StPeter’s Basilica",980,0
986,814,Vatican City,41.902916,12.453389,GPE,Mortati was about to demand a full-scale search of Vatican City when a roar of jubilation erupted outside in St,986,0
990,503,St. Peter’s Square,41.9022225,12.456728300000002,GPE," 
They were singing in StPeter’s Square ",990,0
991,815,Vatican City,41.902916,12.453389,GPE,All that was left was a cloud of smoke spiraling skyward over Vatican City,991,0
992,372,Rome,41.902783500000005,12.4963655,GPE," 135
D awn came late to Rome",992,1
993,504,St. Peter’s Square,41.9022225,12.456728300000002,GPE," 
An early rainstorm had washed the crowds from StPeter’s Square",993,0
994,717,Vatican,41.902916,12.453389,FAC,"Thus far, the Vatican had remained silent, issuing no statement whatsoever",994,0
995,1010,the Vatican Grottoes,41.9021667,12.4539367,FAC," 
Deep in the Vatican Grottoes 
s",995,0
1000,925,the Apostolic Palace,41.9035313,12.4561705,FAC,A fellow cardinal emerged from the Apostolic Palace and strode beside him,1000,0
1003,505,St. Peter’s Square,41.9022225,12.456728300000002,GPE," 
Far below, in StPeter’s Square, reporter Gunther Glick watched in reflective silence",1003,0
1005,816,Vatican City,41.902916,12.453389,GPE," 
“Live from Vatican City,” Glick announced on cue, “this is Gunther Glick reporting",1005,0
1007,817,Vatican City,41.902916,12.453389,GPE," 
nine-year-old progressive, has just been elected the next Pope of Vatican City",1007,0
1008,818,Vatican City,41.902916,12.453389,GPE," 
Other casualties include Leonardo Vetra, the renowned CERN physicist and pioneer of antimatter technology, as well as Maximilian Kohler, the director of CERN, who apparently came to Vatican City in an effort to help but reportedly passed away in the process",1008,0
1009,718,Vatican,41.902916,12.453389,GPE," 
“And in the wake of the e 
Vatican last night, CERN’s
xplosion in the sky over the
antimatter technology has become the 
tists, sparking excitem hot topic among scien 
ent
and controversy",1009,0
1011,819,Vatican City,41.902916,12.453389,GPE," 
“Notably absent from our screens tonight,” Glick reported, “is the face of Robert Langdon, the Harvard professor who came to Vatican City yesterday to lend his expertise during this Illuminati crisis",1011,0
1015,1011,the Vatican Grottoes,41.9021667,12.4539367,FAC,"And had he not ascended miraculously into a pillar of fire, he would now be buried in the Vatican Grottoes along with the other Popes",1015,0
1018,373,Rome,41.902783500000005,12.4963655,GPE,there was no more fitting hotel in all of Rome,1018,1
1019,820,Vatican City,41.902916,12.453389,GPE,".”
Langdon felt a sudden anxiety, wondering if the cardinals had sent Chartrand to escort Langdon and Vittoria back to Vatican City",1019,0
1020,719,Vatican,41.902916,12.453389,FAC," 
“His Holiness asked me to give this to you,” Chartrand said, handing over an envelope sealed with the Vatican signet",1020,0
1021,506,St. Peter’s Square,41.9022225,12.456728300000002,GPE,He and Vittoria had talked about it last night as they stole away from StPeter’s Square,1021,0
